article.url, issue.year, issue.volume, issue.date.of.publication, issue.pages, article.title, article.abstract, article.doi, article.pages, author1, institution1, author2, institution2, author3, institution3, author4, institution4, author5, institution5, author6, institution6, author7, institution7, author8, institution8, author9, institution9, author10, institution10, article.abstract.views, article.full.text.views
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8514002&amp&fulltextType=XX&amp&fileId=S0043887112000019","2012","64","Sun Apr 01 00:00:00 BST 2012","199-373","WPO volume 64 issue 2 Cover and Front matter","","http://dx.doi.org/10.1017/S0043887112000019","f1-f7","","","","","","","","","","","","","","","","","","","","","475","63"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8514004&amp&fulltextType=XX&amp&fileId=S0043887112000020","2012","64","Sun Apr 01 00:00:00 BST 2012","199-373","WPO volume 64 issue 2 Cover and Back matter","","http://dx.doi.org/10.1017/S0043887112000020","b1-b4","","","","","","","","","","","","","","","","","","","","","445","40"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8624675&amp&fulltextType=RA&amp&fileId=S0043887112000081","2012","64","Sun Jul 01 00:00:00 BST 2012","375-585","Global Networks and Domestic Policy Convergence: A Network Explanation of Policy Changes","National economies are embedded in complex networks such as trade, capital flows, and intergovernmental organizations (IGOs). These globalization forces impose differential impacts on national economies depending on a country&#39;s network positions. This article addresses the policy convergence-divergence debate by focusing on how networks at the international level affect domestic fiscal, monetary, and regulatory policies. The author presents two hypotheses: first, similarity in network positions induces convergence in domestic economic policies as a result of peer competitive pressure. Second, proximity in network positions facilitates policy learning and emulation, which result in policy convergence. The empirical analysis applies a latent-space model for relational/dyadic data and indicates that position similarity in the network of exports induces convergence in fiscal and regulatory policies; position similarity in the network of transnational portfolio investments induces convergence in fiscal policies; and position proximity in IGO networks is consistently associated with policy convergence in fiscal, monetary, and regulatory policies.' + '","http://dx.doi.org/10.1017/S0043887112000081","375-425","Xun Cao","Pennsylvania State University, Email: <span class=nowrap><a href=mailto:xuc11@psu.edu>xuc11@psu.edu","","","","","","","","","","","","","","","","","","","3485","1376"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8624677&amp&fulltextType=RA&amp&fileId=S0043887112000093","2012","64","Sun Jul 01 00:00:00 BST 2012","375-585","Disguised Protectionism and Linkages to the GATT/WTO","Member states of the GATT/WTO have linked some issue-areas outside trade to the institution and did so with varying depths. At the same time they have chosen not to link other issue-areas. What accounts for this variation? The author argues that states establish a legalized linkage between the GATT/WTO and an issue-area outside it when they are uncertain about the possibilities of disguised protectionism. Such uncertainty exists under two conditions: when diversity in regulations in an issue-area across states generates a large adverse impact on trade (negative externalities) but that diversity can be justified at the international level for (1) having an independent objective apart from hampering trade and (2) when there are few alternative policies to achieve that objective (legitimacy). States establish a highly legalized linkage in these situations to reduce the uncertainty and minimize disguised protectionism. By contrast, when regulatory diversity exhibits low legitimacy, states establish only a weakly legalized linkage. In the absence of meaningful externalities, they do not establish any linkages. The author evaluates this argument in two ways. He provides an overview of eleven issue-areas about which there have been some debates or conflicts about linkages to the GATT/WTO. In addition, he carries out in-depth case studies of three issue-areas&#8212;labor standards, environmental standards, and health safety standards. The findings of this article contribute to a better understanding of international institutions and cooperation as well as of the evolution of the multilateral trade institution.' + '","http://dx.doi.org/10.1017/S0043887112000093","426-475","Moonhawk Kim","University of Colorado, Email: <span class=nowrap><a href=mailto:moonhawk.kim@colorado.edu>moonhawk.kim@colorado.edu","","","","","","","","","","","","","","","","","","","2328","848"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8624679&amp&fulltextType=RA&amp&fileId=S004388711200010X","2012","64","Sun Jul 01 00:00:00 BST 2012","375-585","Coalitions and Language Politics: Policy Shifts in Southeast Asia","Why is it that some governments recognize only one language while others espouse multilingualism? Related, why are some governments able to shift language policies, and if there is a shift, what explains the direction? In this article, the authors argue that these choices are theproduct of coalitional constraints facing the government during critical junctures in history. During times of political change in the state-building process, the effective threat of an alternate linguistic group determines the emergent language policy. If the threat is low, the government moves toward monolingual policies. As the threat increases, however, the government is forced to co-opt the alternate linguistic group by shifting the policy toward a greater degree of multilingualism. The authors test this argument by examining the language policies for government services and the education system in three Southeast Asian countries (Singapore, Malaysia, and Thailand).' + '","http://dx.doi.org/10.1017/S004388711200010X","476-506","Jacob I. Ricks","Emory University, Email: <span class=nowrap><a href=mailto:jiricks@emory.edu>jiricks@emory.edu</span>.","Amy H. Liu","University of Colorado, Email: <span class=nowrap><a href=mailto:amy.liu@colorado.edu>amy.liu@colorado.edu</span>.","","","","","","","","","","","","","","","","","1777","640"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8624681&amp&fulltextType=RA&amp&fileId=S0043887112000111","2012","64","Sun Jul 01 00:00:00 BST 2012","375-585","Associational Networks and Welfare States in Argentina, Brazil, South Korea, and Taiwan","This article investigates the structures of civic networks and their roles in steering the political choices of party and union elites regarding the retrenchment or expansion of welfare states in four recently democratized developing countries. Utilizing coaffiliation networks built upon two waves of World Values Surveys and evidence from comparative case studies for Argentina, Brazil, South Korea, and Taiwan, the study develops two explanatory factors that account for variations in welfare politics: cohesiveness and embeddedness. In Argentina and, to a lesser degree, in Taiwan, party and union leaders&#39; cohesive relationships, being disarticulated from the informal civic sphere, allowed them to conduct elite-driven social policy reforms from above, by launching radical neoliberal reforms (Argentina) or by developing a generous transfer-centered welfare state (Taiwan). In Brazil and South Korea, however, party and union leaders&#39; durable solidarity embedded in wider civic communities enabled them to resist the retrenchment of welfare states (Brazil) or implement universal social policies (South Korea) based on bottom-up mobilization of welfare demands. This article demonstrates that elites in the formal sector make markedly different political choices when confronting economic crisis and democratic competition depending upon their organizational connections in formal and informal civic networks.' + '","http://dx.doi.org/10.1017/S0043887112000111","507-554","Cheol-Sung Lee","University of Chicago, Email: <span class=nowrap><a href=mailto:chslee@uchicago.edu>chslee@uchicago.edu","","","","","","","","","","","","","","","","","","","2551","685"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8624683&amp&fulltextType=RA&amp&fileId=S0043887112000123","2012","64","Sun Jul 01 00:00:00 BST 2012","375-585","In Search of Soft Power: Does Foreign Public Opinion Matter for US Foreign Policy?","Does &#8220;soft power&#8221; matter in international relations? Specifically, when the United States seeks cooperation from countries around the world, do the views of their publics about US foreign policy affect the actual foreign policy behavior of these countries? The authors examine this question using multinational surveys covering fifty-eight countries, combined with information about their foreign policy decisions in 2003, a critical year for the US. They draw their basic conceptual framework from Joseph Nye, who uses various indicators of opinion about the US to assess US soft power. But the authors argue that his theory lacks the specificity needed for falsifiable testing. They refine it by focusing on foreign public opinion about US foreign policy, an underemphasized element of Nye&#39;s approach. Their regression analysis shows that foreign public opinion has a significant and large effect on troop commitments to the war in Iraq, even after controlling for various hard power factors. It also has significant, albeit small, effects on policies toward the International Criminal Court and on voting decisions in the UN General Assembly. These results support the authors&#39; refined theoretical argument about soft power: public opinion about US foreign policy in foreign countries does affect their policies toward the US, but this effect is conditional on the salience of an issue for mass publics.' + '","http://dx.doi.org/10.1017/S0043887112000123","555-585","Benjamin E. Goldsmith","University of Sydney, Email: <span class=nowrap><a href=mailto:ben.goldsmith@sydney.edu.au>ben.goldsmith@sydney.edu.au</span>.","Yusaku Horiuchi","Dartmouth College, Email: <span class=nowrap><a href=mailto:yusaku.horiuchi@gmail.com>yusaku.horiuchi@gmail.com</span>.","","","","","","","","","","","","","","","","","4530","2279"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8624687&amp&fulltextType=XX&amp&fileId=S0043887112000147","2012","64","Sun Jul 01 00:00:00 BST 2012","375-585","WPO volume 64 issue 3 Cover and Front matter","","http://dx.doi.org/10.1017/S0043887112000147","f1-f6","","","","","","","","","","","","","","","","","","","","","405","75"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8624685&amp&fulltextType=XX&amp&fileId=S0043887112000135","2012","64","Sun Jul 01 00:00:00 BST 2012","375-585","WPO volume 64 issue 3 Cover and Back matter","","http://dx.doi.org/10.1017/S0043887112000135","b1-b3","","","","","","","","","","","","","","","","","","","","","392","51"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8718351&amp&fulltextType=RA&amp&fileId=S0043887112000160","2012","64","Mon Oct 01 00:00:00 BST 2012","587-779","The Origins of Positive Judicial Independence","A number of comparative judicial scholars have argued that assertions of judicial authority are a function of the level of fragmentation/competition in the formal political sphere. Accordingly, in authoritarian or one-party settings, judges should be deferential to power holders, and in places where political power is divided between branches and/or parties, one would expect to see greater levels of judicial assertiveness. Through a longitudinal, qualitative analysis of one most-likely case (Chile) and one least-likely case (Franco-era Spain) and drawing on a half-dozen other cases from the comparative judicial literature, this article argues that political fragmentation is neither sufficient nor necessary for judges to challenge powerful actors. Instead, it argues that assertive or &#8220;positively independent&#8221; judicial behavior requires ideational support, in the form of a role conception/professional ideology that gives judges motivation for such behavior. Such professional attitudes are socially and institutionally constituted in a dynamic process that itself shapes judges&#39; perceptions of the opportunities for and obstacles to judicial assertiveness, both within and outside the judiciary.' + '","http://dx.doi.org/10.1017/S0043887112000160","587-621","Lisa Hilbink","","","","","","","","","","","","","","","","","","","","1721","573"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8718353&amp&fulltextType=RA&amp&fileId=S0043887112000172","2012","64","Mon Oct 01 00:00:00 BST 2012","587-779","Vertical Trade Specialization and the Formation of North-South PTAs","During the last two decades, the number of preferential trade agreements (PTAs) grew almost exponentially to over 270 by 2010. A majority of these are agreements between developed and developing countries. Existing models provide little economic rationale for these agreements, but the existing literature lumps North-South PTAs together with other types of trade pacts. This article offers an explanation focused on the movement of less capital-intensive manufacturing from North to South, which in turn stimulates the exchange of similar goods differentiated by unit value&#8212;also referred to as vertical intra-industry trade. The North exports more capitalintensive goods, while more labor-intensive goods are produced and traded by the South. This kind of specialization creates incentives for governments to support PTAs. The author tests this model using a new measure of vertical trade specialization and finds strong evidence that such specialization promotes PTA formation. North-South PTAs should therefore be seen as part of a broader shift of manufacturing from high- to middle-income countries.' + '","http://dx.doi.org/10.1017/S0043887112000172","622-658","Mark S. Manger","","","","","","","","","","","","","","","","","","","","1373","487"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8718355&amp&fulltextType=RA&amp&fileId=S0043887112000184","2012","64","Mon Oct 01 00:00:00 BST 2012","587-779","Fortifying Citizenship: Policy Strategies for Civic Integration in Western Europe","Why have European states introduced mandatory integration requirements for citizenship and permanent residence? There are many studies comparing integration policy and examining the significance of what has been interpreted as a convergent and restrictive &#8220;civic turn,&#8221; a &#8220;retreat from multiculturalism,&#8221; and an &#8220;inevitable lightening of citizenship.&#8221; None of these studies, however, has puzzled over the empirical diversity of integration policy design or presented systematic, comparative explanations for policy variation. This article is the first to develop an argument for what, in fact, amounts to a wealth of variation in civic integration policy (including scope, sequencing, and difficulty). Using a historical institutionalist approach, the author argues that states use mandatory integration to address different membership problems, which are shaped by both existing citizenship policy (whether it is inclusive or exclusive) and political pressure to change it (in other words, the politics of citizenship). She illustrates this argument by focusing on three case studies, applying the argument to a case of unchallenged restrictive retrenchment and continuity (Denmark), to a case of negotiated and thus moderated restriction (Germany), and to a case that recently exhibited both liberal continuity (the United Kingdom, 2001&#8211;6) and failed attempts at new restriction (the United Kingdom, 2006&#8211;10). These cases show that although states may converge around similar mandatory integration instruments, they may apply them for distinctly different reasons. As a result, new requirements augment rather than alter the major contours of national citizenship policy and the membership association it maintains.' + '","http://dx.doi.org/10.1017/S0043887112000184","659-698","Sara Wallace Goodman","","","","","","","","","","","","","","","","","","","","2223","922"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8718357&amp&fulltextType=RA&amp&fileId=S0043887112000196","2012","64","Mon Oct 01 00:00:00 BST 2012","587-779","Party Systems and Government Stability in Central and Eastern Europe","After two decades of parliamentary democracy, the countries of Central and Eastern Europe (CEE) have quite different records of government stability. At the same time there continues to be turbulent fluctuation within the individual countries. To explain this variation, the authors draw on characteristics of parties and party systems for 138 governments in 12 CEE countries. The analysis is structured by two distinct logics that underlie the effect of party-related attributes on government survival: the logic of internal friction within the government and the logic of external pressure from the opposition. The authors argue that in the &#8220;difficult&#8221; contexts of postcommunist party systems, these two logics do not operate independently of each other. Instead, they suggest that standard theory needs to be revised to account for the interactions of government and opposition characteristics. Their model of these interactions not only includes standard numeric and ideological variables but also integrates specificities of the postcommunist context: the regime divide and the low degree of party-system consolidation. Quantitative and qualitative findings demonstrate that government stability in CEE is interactively determined by whole constellations of party attributes.' + '","http://dx.doi.org/10.1017/S0043887112000196","699-740","Florian Grotz","Centre for the Study of Democracy (CSD), Leuphana University, L&#252;neburg, Germany, Email: <span class=nowrap><a href=mailto:grotz@uni.leuphana.de>grotz@uni.leuphana.de</span>.","Till Weber","Center for Social and Political Research, Humboldt University of Berlin, Germany, Email: <span class=nowrap><a href=mailto:till.weber@hu-berlin.de>till.weber@hu-berlin.de</span>.","","","","","","","","","","","","","","","","","2273","655"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8718359&amp&fulltextType=RA&amp&fileId=S0043887112000202","2012","64","Mon Oct 01 00:00:00 BST 2012","587-779","Sino-Capitalism: China&#39;s Reemergence and the International Political Economy","There is little doubt that China&#39;s international reemergence represents one of the most significant events in modern history. As China&#39;s political economy gains in importance, its interactions with other major political economies will shape global values, institutions, and policies, thereby restructuring the international political economy. Drawing on theories and concepts in comparative capitalism, the author envisages China&#39;s reemergence as generating Sino-capitalism&#8212;a capitalist system that is already global in reach but one that differs from Anglo-American capitalism in important respects. Sino-capitalism relies more on informal business networks than legal codes and transparent rules. It also assigns the Chinese state a leading role in fostering and guiding capitalist accumulation. Sino-capitalism, ultimately, espouses less trust in free markets and more trust in unitary state rule and social norms of reciprocity, stability, and hierarchy.' + '","http://dx.doi.org/10.1017/S0043887112000202","741-776","Christopher A. McNally","","","","","","","","","","","","","","","","","","","","4548","2339"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8718363&amp&fulltextType=XX&amp&fileId=S0043887112000226","2012","64","Mon Oct 01 00:00:00 BST 2012","587-779","Index to Volume 64","","http://dx.doi.org/10.1017/S0043887112000226","777-779","","","","","","","","","","","","","","","","","","","","","373","63"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8718349&amp&fulltextType=XX&amp&fileId=S0043887112000159","2012","64","Mon Oct 01 00:00:00 BST 2012","587-779","WPO volume 64 issue 4 Cover and Front matter","","http://dx.doi.org/10.1017/S0043887112000159","f1-f14","","","","","","","","","","","","","","","","","","","","","326","52"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8718361&amp&fulltextType=XX&amp&fileId=S0043887112000214","2012","64","Mon Oct 01 00:00:00 BST 2012","587-779","WPO volume 64 issue 4 Cover and Back matter","","http://dx.doi.org/10.1017/S0043887112000214","b1-b10","","","","","","","","","","","","","","","","","","","","","283","39"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7957274&amp&fulltextType=RA&amp&fileId=S0043887110000274","2011","63","Sat Jan 01 00:00:00 GMT 2011","1-202","Constructing Interethnic Conflict and Cooperation: Why Some People Harmed Jews and Others Helped Them during the Holocaust in Romania","The authors draw on a natural experiment to demonstrate that states can reconstruct conflictual interethnic relationships into cooperative relationships in relatively short periods of time. The article examines differences in how the gentile population in each of two neighboring territories in Romania treated its Jewish population during the Holocaust. These territories had been part of tsarist Russia and subject to state-sponsored anti-Semitism until 1917. During the interwar period one territory became part of Romania, which continued anti-Semitic policies, and the other became part of the Soviet Union, which pursued an inclusive nationality policy, fighting against inherited anti-Semitism and working to integrate its Jews. Both territories were then reunited under Romanian administration during World War II, when Romania began to destroy its Jewish population. The authors demonstrate that, despite a uniform Romanian state presence during the Holocaust that encouraged gentiles to victimize Jews, the civilian population in the area that had been part of the Soviet Union was less likely to harm and more likely to aid Jews as compared with the region that had been part of Romania. Their evidence suggests that the state construction of interethnic relationships can become internalized by civilians and outlive the life of the state itself.' + '","http://dx.doi.org/10.1017/S0043887110000274","1-42","Carter Johnson","University of Maryland, Email: <span class=nowrap><a href=mailto:johnsoncarter@gmail.com>johnsoncarter@gmail.com</span>","Diana Dumitru","Ion Creang&#259; State University of Moldova, Email: <span class=nowrap><a href=mailto:didumitru@yahoo.com>didumitru@yahoo.com</span>","","","","","","","","","","","","","","","","","2829","1205"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7957282&amp&fulltextType=RA&amp&fileId=S0043887110000286","2011","63","Sat Jan 01 00:00:00 GMT 2011","1-202","The Latin American Left&#39;s Mandate: Free-Market Policies and Issue Voting in New Democracies","The rise of the left across Latin America is one of the most striking electoral events to occur in new democracies during the last decade. Current work argues either that the left&#39;s electoral success stems from a thoroughgoing rejection of free-market policies by voters or that electorates have sought to punish poorly performing right-wing incumbents. Whether the new left has a policy or performance mandate has implications for the type of policies it may pursue in power and the voting behavior of Latin American electorates. Using a new measure of voter ideology called vote-revealed leftism (VRL) and a time-series cross-sectional analysis of aggregate public opinion indicators generated from mass surveys of eighteen countries over thirteen years, the authors show that the left has a clear economic policy mandate but that this mandate is much more moderate than many observers might expect. In contrast to the generalized view that new democracies are of low quality, the authors reach the more optimistic conclusion that wellreasoned voting on economic policy issues and electoral mandates are now relevant features of politics in Latin America.' + '","http://dx.doi.org/10.1017/S0043887110000286","43-77","Andy Baker","University of Colorado at Boulder, Email: <span class=nowrap><a href=mailto:andy.baker@colorado.edu>andy.baker@colorado.edu</span>","Kenneth F. Greene","University of Texas at Austin, Email: <span class=nowrap><a href=mailto:kgreene@austin.utexas.edu>kgreene@austin.utexas.edu</span>","","","","","","","","","","","","","","","","","2514","1111"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7957290&amp&fulltextType=RA&amp&fileId=S0043887110000298","2011","63","Sat Jan 01 00:00:00 GMT 2011","1-202","Gonna Party Like It&#39;s 1899: Party Systems and the Origins of Varieties of Coordination","This article explores the origins of peak employers&#39; associations to understand why countries produce highly centralized macrocorporatist groups, weaker national associations but stronger industry-level groups, or highly fragmented pluralist associations. The authors suggest that the structure of partisan competition played a vital causal role in the development and evolution of these peak associations. The leadership for peak employers&#39; association development came from business-oriented party activists and bureaucrats, who sought both to advance industrial development policy and to solve specific problems of political control. Business-oriented party leaders and bureaucrats in both predemocratic and democratic regimes feared the rising tide of democracy and labor activism and viewed employer organization as a useful tool for political control, to secure parliamentary advantage, and to serve as a societal counterweight to working class activism. Because leadership for association building came from the state, the political rules of the game were crucial to outcomes. The structure of party competition and state centralization shaped incentives for strategic coordination for both political actors and employers. Dedicated business parties were more likely to develop in countries with multiparty systems and limited federal power sharing than in countries with two-party systems and federalism: in a multiparty context where no single party was likely to gain power, each party had an incentive to cooperate with other social groups. Moreover, business-oriented party leaders and bureaucrats in multiparty systems were motivated to delegate policy-making authority to coordinated societal channels for industrial relations, because they anticipated that employers would win more in these channels than in parliamentary settings where the center and left could form a coalition against the right. Again, centralized party systems were more likely than federal ones to develop a dedicated national business party that transcended regional cleavages and to retain a strong role for the state in the governance of industrial relations.' + '","http://dx.doi.org/10.1017/S0043887110000298","78-114","Cathie Jo Martin","Boston University, Email: <span class=nowrap><a href=mailto:cjmartin@bu.edu>cjmartin@bu.edu</span>","Duane Swank","Marquette University, Email: <span class=nowrap><a href=mailto:duane.swank@marquette.edu>duane.swank@marquette.edu</span>","","","","","","","","","","","","","","","","","1519","442"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7957298&amp&fulltextType=RA&amp&fileId=S0043887110000304","2011","63","Sat Jan 01 00:00:00 GMT 2011","1-202","Regimes of Ethnicity: Comparative Analysis of Germany, the Soviet Union/Post-Soviet Russia, and Turkey","How do state policies that regulate the relationship between ethnicity and nationality change? This article examines the dynamics of persistence and change in state policies toward ethnicity. In order to better comprehend the nature of political contestation over these state policies, the author first develops a new typology, &#8220;regimes of ethnicity,&#8221; and categorizes states as having monoethnic, multiethnic, and antiethnic regimes. These regimes are defined along dimensions of membership and expression. Second, he develops a theory of ethnic regime change. He explains the persistence and change in policies related to ethnicity and nationality in Germany, the Soviet Union/post-Soviet Russia, and Turkey since the 1950s by reference to the presence or absence of three independent variables: counterelites, new discourses, and hegemonic majority. He argues that if counterelites representing constituencies with ethnically specific grievances come to power equipped with a new discourse on ethnicity and nationality and garner a hegemonic majority, they can change state policies on ethnicity. These three factors are separately necessary and jointly sufficient for change. Reform in the German citizenship law, removal of ethnicity from Russian internal passports, and the beginning of public broadcasting in Kurdish and other minority languages on state television in Turkey are examined as major changes in state policies.' + '","http://dx.doi.org/10.1017/S0043887110000304","115-164","&#350;ener Akt&#252;rk","Ko&#231; University in Istanbul, Email: <span class=nowrap><a href=mailto:sakturk@ku.edu.tr>sakturk@ku.edu.tr","","","","","","","","","","","","","","","","","","","3609","1042"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7957300&amp&fulltextType=RA&amp&fileId=S0043887110000316","2011","63","Sat Jan 01 00:00:00 GMT 2011","1-202","Electoral Reform and Public Policy Outcomes in Thailand: The Politics of the 30-Baht Health Scheme","How do changes in electoral rules affect the nature of public policy outcomes? The current evidence supporting institutional theories that answer this question stems almost entirely from quantitative cross-country studies, the data of which contain very little within-unit variation. Indeed, while there are many country-level accounts of how changes in electoral rules affect such phenomena as the number of parties or voter turnout, there are few studies of how electoral reform affects public policy outcomes. This article contributes to this latter endeavor by providing a detailed analysis of electoral reform and the public policy process in Thailand through an examination of the 1997 electoral reforms. Specifically, the author examines four aspects of policy-making: policy formulation, policy platforms, policy content, and policy outcomes. The article finds that candidates in the pre-1997 era campaigned on broad, generic platforms; parties had no independent means of technical policy expertise; the government targeted health resources to narrow geographic areas; and health was underprovided in Thai society. Conversely, candidates in the post-1997 era relied more on a strong, detailed national health policy; parties created mechanisms to formulate health policy independently; the government allocated health resources broadly to the entire nation through the introduction of a universal health care system, and health outcomes improved. The author attributes these changes in the policy process to the 1997 electoral reform, which increased both constituency breadth (the proportion of the population to which politicians were accountable) and majoritarianism.' + '","http://dx.doi.org/10.1017/S0043887110000316","165-202","Joel Sawat Selway","Brigham Young University, Email: <span class=nowrap><a href=mailto:joel_selway@byu.edu>joel_selway@byu.edu","","","","","","","","","","","","","","","","","","","1498","482"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7957314&amp&fulltextType=XX&amp&fileId=S0043887110000341","2011","63","Sat Jan 01 00:00:00 GMT 2011","1-202","WPO volume 63 issue 1 Cover and Front matter","","http://dx.doi.org/10.1017/S0043887110000341","f1-f6","","","","","","","","","","","","","","","","","","","","","505","67"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7957319&amp&fulltextType=XX&amp&fileId=S0043887110000353","2011","63","Sat Jan 01 00:00:00 GMT 2011","1-202","WPO volume 63 issue 1 Cover and Back matter","","http://dx.doi.org/10.1017/S0043887110000353","b1-b6","","","","","","","","","","","","","","","","","","","","","460","58"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8253134&amp&fulltextType=RA&amp&fileId=S0043887111000013","2011","63","Fri Apr 01 00:00:00 BST 2011","203-376","Who Becomes a Terrorist?: Poverty, Education, and the Origins of Political Violence","Many studies of the social backgrounds of terrorists have found that they are wealthier and better educated than the population from which they are drawn. However, studies of political behavior have shown that all forms of political involvement are correlated with socioeconomic status. among those who are politically active, opportunity costs may lead those involved in nonviolent activities to have a higher social status than violent individuals with a similar ideological orientation. this article develops a theory of participation in violence that incorporates both opportunity costs and informational barriers to participation and tests it by comparing violent and nonviolent political activists involved in the anticolonial agitation in Bengal (1906&#8211;39) using data from their police files. While the Bengali terrorists are better educated and have higher status jobs than the population average, they are less educated and less wealthy than the nonviolent activists. these results suggest that socioeconomic status may play a substantial negative role in terrorist recruitment within elites.' + '","http://dx.doi.org/10.1017/S0043887111000013","203-245","Alexander Lee","Department of Political Science at Stanford University, Email: <span class=nowrap><a href=mailto:amlee@stanford.edu.>amlee@stanford.edu.","","","","","","","","","","","","","","","","","","","5110","2017"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8253136&amp&fulltextType=RA&amp&fileId=S0043887111000025","2011","63","Fri Apr 01 00:00:00 BST 2011","203-376","Guns and Butter? Regime Competition and the Welfare State during the Cold War","Scholars from a number of disciplines have argued that the massive expansion of the welfare state in the postwar period was at least in some part a byproduct of the cold war and the associated political competition between two rival regime blocs. However, the question of whether regime competition fuelled welfare-state growth has never been subject to systematic examination. Applying spatial econometrics, this article offers the first empirical test of this argument. The authors&#39; findings support the notion that regime competition stimulated the expansion of the welfare state on both sides of the Iron Curtain in the postwar period.' + '","http://dx.doi.org/10.1017/S0043887111000025","246-270","Carina Schmitt","University of Bremen, Email: <span class=nowrap><a href=mailto:carina.schmitt@sfb579.uni-bremen.de>carina.schmitt@sfb579.uni-bremen.de</span>","Herbert Obinger","University of Bremen's Center for Social Policy Research, Email: <span class=nowrap><a href=mailto:hobinger@zes.uni-bremen.de>hobinger@zes.uni-bremen.de</span>","","","","","","","","","","","","","","","","","1994","852"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8253138&amp&fulltextType=RA&amp&fileId=S0043887111000037","2011","63","Fri Apr 01 00:00:00 BST 2011","203-376","Social Policy by Popular Demand","Why are unemployment benefits more generous in some countries? This article argues that citizens trade off the redistributive and insuring effect of social insurance. As a result, the distribution of risk in a society has important consequences via popular demand for social policy-making. At the microlevel, the article shows that, in addition to income, the risk of unemployment is a key predictor of individual-level preferences for unemployment benefits. Based on the microlevel findings, the article argues that at the macrolevel the homogeneity of the risk pool is an important determinant of benefit generosity: the more equally unemployment risk is distributed, the higher unemployment replacement rates are. Empirical testing at both levels finds support for this account of social policy by popular demand.' + '","http://dx.doi.org/10.1017/S0043887111000037","271-299","Philipp Rehm","Ohio State University, Email: <span class=nowrap><a href=mailto:philipp.rehm@gmail.com>philipp.rehm@gmail.com","","","","","","","","","","","","","","","","","","","2401","1263"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=8253140&amp&fulltextType=RA&amp&fileId=S0043887111000049","2011","63","Fri Apr 01 00:00:00 BST 2011","203-376","The Enemy Within: Personal Rule, Coups, and Civil War in Africa","Why do rulers employ ethnic exclusion at the risk of civil war? Focusing on the region of sub-Saharan Africa, the author attributes this costly strategy to the commitment problem that arises in personalist regimes between elites who hold joint control of the state&#39;s coercive apparatus. As no faction can be sure that others will not exploit their violent capabilities to usurp power, elites maneuver to protect their privileged position and safeguard against others&#39; first-a rising internal threat, rulers move to eliminate their rivals to guarantee their personal and political survival. But the cost of such a strategy, especially when carried out along ethnic lines, is that it increases the risk of a future civil war. To test this argument, the author employs the Ethnic Power Relations data set combined with original data on the ethnicity of conspirators of coups and rebellions in Africa. He finds that in Africa ethnic exclusion substitutes civil war risk for coup risk. And rulers are significantly more likely to exclude their coconspirators&#8212;the very friends and allies who helped them come to power&#8212;than other included groups, but at the cost of increasing the risk of a future civil war with their former allies. In the first three years after being purged from the central government, coconspirators and their coethnics are sixteen times more likely to rebel than when they were represented at the apex of the regime.' + '","http://dx.doi.org/10.1017/S0043887111000049","300-346","Philip Roessler","University of Oxford, Email: <span class=nowrap><a href=mailto:philip.roessler@politics.ox.ac.uk.>philip.roessler@politics.ox.ac.uk.","","","","","","","","","","","","","","","","","","","5563","1911"
