article.url, issue.year, issue.volume, issue.date.of.publication, issue.pages, article.title, article.abstract, article.doi, article.pages, author1, institution1, author2, institution2, author3, institution3, author4, institution4, author5, institution5, author6, institution6, author7, institution7, author8, institution8, author9, institution9, author10, institution10, article.abstract.views, article.full.text.views
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781766&amp&fulltextType=BR&amp&fileId=S1537592715000985","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Brokers, Voters, and Clientelism: The Puzzle of Distributive Politics. By Susan C. Stokes, Thad Dunning, Marcelo Nazareno, and Valeria Brusco. Cambridge: Cambridge University Press, 2013. 344p. $ 85.00 cloth. $ 29.99 paper.","","http://dx.doi.org/10.1017/S1537592715000985","576-577","FrancesHagopian","Harvard University","","","","","","","","","","","","","","","","","","","137","49"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781784&amp&fulltextType=BR&amp&fileId=S1537592715000997","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","The Politics of Authoritarian Rule. By Milan W. Svolik. Cambridge: Cambridge University Press, 2012. 258p. $88.00 cloth, $30.99 paper.","","http://dx.doi.org/10.1017/S1537592715000997","577-579","JosephWright","Pennsylvania State University","","","","","","","","","","","","","","","","","","","125","49"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781792&amp&fulltextType=BR&amp&fileId=S1537592715001000","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","The Reckoning of Pluralism: Political Belonging and the Demands of History in Turkey. By Kabir Tambar. Stanford: Stanford University Press, 2014. 232p. $85.00 cloth, $24.95 paper.","","http://dx.doi.org/10.1017/S1537592715001000","579-580","SrirupaRoy","University of G&#246;ttingen","","","","","","","","","","","","","","","","","","","75","28"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781798&amp&fulltextType=BR&amp&fileId=S1537592715001012","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Challenging Multiculturalism: European Models of Diversity. Edited by Raymond Taras. Edinburgh: Edinburgh Press, 2012. 360p. $106 cloth, $37.95 paper.","","http://dx.doi.org/10.1017/S1537592715001012","580-582","JenniferFredette","Ohio University","","","","","","","","","","","","","","","","","","","79","17"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781790&amp&fulltextType=BR&amp&fileId=S1537592715001024","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Post-Communist Democracies and Party Organization. By Margit Tavits. Cambridge: Cambridge University Press, 2013. 295p. $90.00 cloth. $32.99 paper.","","http://dx.doi.org/10.1017/S1537592715001024","582-584","HerbertKitschelt","Duke University","","","","","","","","","","","","","","","","","","","88","19"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781804&amp&fulltextType=BR&amp&fileId=S1537592715001036","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Popular Movements in Autocracies. Religion, Repression, and Indigenous Collective Action in Mexico. By Guillermo Trejo. New York: Cambridge University Press, 2012. 334p. $109.99 cloth, $27.99 paper.","","http://dx.doi.org/10.1017/S1537592715001036","584-585","JohannesGerschewski","Berlin Social Science Center (WZB)","","","","","","","","","","","","","","","","","","","88","16"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781816&amp&fulltextType=BR&amp&fileId=S1537592715001048","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","“Lost” Causes: Agenda Vetting in Global Issue Networks and the Shaping of Human Security. By Charli Carpenter. Ithaca: Cornell University Press, 2014. 256p. $79.95 cloth, $24.95 paper.","","http://dx.doi.org/10.1017/S1537592715001048","585-586","Margaret E.Keck","Johns Hopkins University","","","","","","","","","","","","","","","","","","","94","32"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781810&amp&fulltextType=BR&amp&fileId=S153759271500105X","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","The System Worked: How the World Stopped Another Great Depression. By Daniel W. Drezner. New York: Oxford University Press, 2014. 280p. $29.95.","","http://dx.doi.org/10.1017/S153759271500105X","586-587","Benjamin J.Cohen","University of California, Santa Barbara","","","","","","","","","","","","","","","","","","","83","34"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781836&amp&fulltextType=BR&amp&fileId=S1537592715001061","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Seriously! Investigating Crashes and Crises as if Women Mattered. By Cynthia Enloe. Berkeley: University of California Press, 2013. 264p. $70.00 cloth, $29.95 paper.","","http://dx.doi.org/10.1017/S1537592715001061","588-589","LauraSjoberg","University of Florida","","","","","","","","","","","","","","","","","","","72","21"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781822&amp&fulltextType=BR&amp&fileId=S1537592715001073","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Cities of Commerce: The Institutional Foundations of International Trade in the Low Countries, 1250–1650. By Oscar Gelderblom. Princeton: Princeton University Press, 2013. 312p. $35.00 cloth, $27.95 paper.<br><br>Institutional Choice and Global Commerce. By Joseph Jupille, Walter Mattli, and Duncan Snidal. New York: Cambridge University Press, 2013. 265p. $95.00 cloth, $29.99 paper.","","http://dx.doi.org/10.1017/S1537592715001073","589-591","Hilton L.Root","George Mason University","","","","","","","","","","","","","","","","","","","80","20"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781842&amp&fulltextType=BR&amp&fileId=S1537592715001085","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","The Consequences of the Global Financial Crisis: The Rhetoric of Reform and Regulation. Edited by Wyn Grant and Graham K. Wilson. New York: Oxford University Press, 2012. 320p. $99.00 cloth, $40.00 paper.","","http://dx.doi.org/10.1017/S1537592715001085","591-592","StefanieWalter","University of Zurich","","","","","","","","","","","","","","","","","","","74","23"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781827&amp&fulltextType=BR&amp&fileId=S1537592715001097","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Amnesties, Accountability, and Human Rights. By Renée Jeffery. Philadelphia: University of Pennsylvania Press, 2014. 312p. $65.00.","","http://dx.doi.org/10.1017/S1537592715001097","592-594","CourtneyHillebrecht","University of Nebraska-Lincoln","","","","","","","","","","","","","","","","","","","90","25"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781848&amp&fulltextType=BR&amp&fileId=S1537592715001103","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Open Skies: Transparency, Confidence-Building, and the End of the Cold War. By Peter Jones. Stanford: Stanford University Press, 2014. 264p. $50.00.","","http://dx.doi.org/10.1017/S1537592715001103","594-595","ChristopherDarnton","Catholic University of America","","","","","","","","","","","","","","","","","","","84","18"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781874&amp&fulltextType=BR&amp&fileId=S1537592715001115","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Africa Consensus: New Interests, Initiatives, and Partners. By Ludger Kühnhardt. Baltimore: Johns Hopkins University Press, 2014. 400p. $44.95.","","http://dx.doi.org/10.1017/S1537592715001115","595-596","KidaneMengisteab","Pennsylvania State University","","","","","","","","","","","","","","","","","","","63","15"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781853&amp&fulltextType=BR&amp&fileId=S1537592715001127","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Cutting the Gordian Knot of Economic Reform: When and How International Institutions Help. By Leonardo Baccini and Johannes Urpelainen. New York: Oxford University Press. 2014. 280p. $74.00.<br><br>Working with the Grain: Integrating Governance and Growth in Development Strategies. By Brian Levy. New York: Oxford University Press, 2014. 288p. $99.00 cloth, $34.95 paper.","","http://dx.doi.org/10.1017/S1537592715001127","596-598","JessicaSteinberg","Indiana University Bloomington","","","","","","","","","","","","","","","","","","","126","28"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781858&amp&fulltextType=BR&amp&fileId=S1537592715001139","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Brothers in Arms: Chinese Aid to the Khmer Rouge, 1975–1979. By Andrew Mertha. Ithaca, NY: Cornell University Press, 2014. 192p. $29.95.","","http://dx.doi.org/10.1017/S1537592715001139","598-600","Spencer D.Bakich","University of Richmond","","","","","","","","","","","","","","","","","","","109","21"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781880&amp&fulltextType=BR&amp&fileId=S1537592715001140","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","U.S. Foreign Policy in the Post-Cold War Era: Restraint Versus Assertiveness From George H.W. Bush to Barack Obama. By Tudor A. Onea. New York, NY: Palgrave Macmillan, 2013. 268p. $105.00.","","http://dx.doi.org/10.1017/S1537592715001140","600-601","C. WilliamWalldorf","Wake Forest University","","","","","","","","","","","","","","","","","","","107","30"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781864&amp&fulltextType=BR&amp&fileId=S1537592715001152","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Genocide and International Relations: Changing Patterns in the Transitions of the Late Modern World. By Martin Shaw. New York: Cambridge University Press, 2013. 246p. $85.00 cloth, $29.99 paper.","","http://dx.doi.org/10.1017/S1537592715001152","601-602","ErnestoVerdeja","University of Notre Dame","","","","","","","","","","","","","","","","","","","70","18"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781886&amp&fulltextType=BR&amp&fileId=S1537592715001164","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Ethnic Boundary Making: Institutions, Power, Networks. By Andreas Wimmer. New York: Oxford University Press, 2013. 304p. $105.00 cloth, $24.95 paper.<br><br>Waves of War: Nationalism, State Formation, and Ethnic Exclusion in the Modern World. By Andreas Wimmer. New York: Cambridge University Press, 2013. 341p. $109.99 cloth, $34.99 paper.","","http://dx.doi.org/10.1017/S1537592715001164","602-604","Philip G.Roeder","University of California, San Diego","","","","","","","","","","","","","","","","","","","106","38"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781870&amp&fulltextType=BR&amp&fileId=S1537592715001176","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Knowing the Adversary: Leaders, Intelligence, and Assessment of Intentions in International Relations. By Keren Yarhi-Milo. Princeton: Princeton University Press, 2014. 360p. $95.00 cloth, $32.95 paper.","","http://dx.doi.org/10.1017/S1537592715001176","604-605","Erik J.Dahl","Naval Postgraduate School","","","","","","","","","","","","","","","","","","","92","33"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781324&amp&fulltextType=XX&amp&fileId=S1537592715000237","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","Review Index","","http://dx.doi.org/10.1017/S1537592715000237","606-608","","","","","","","","","","","","","","","","","","","","","87","15"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781220&amp&fulltextType=XX&amp&fileId=S1537592715000018","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","PPS volume 13 issue 2 Cover and Front matter","","http://dx.doi.org/10.1017/S1537592715000018","f1-f12","","","","","","","","","","","","","","","","","","","","","101","24"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9781222&amp&fulltextType=XX&amp&fileId=S153759271500002X","2015","13","Mon Jun 01 00:00:00 BST 2015","269-608","PPS volume 13 issue 2 Cover and Back matter","","http://dx.doi.org/10.1017/S153759271500002X","b1-b4","","","","","","","","","","","","","","","","","","","","","82","17"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944152&amp&fulltextType=ED&amp&fileId=S1537592715001206","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","The American Politics of Policing and Incarceration","","http://dx.doi.org/10.1017/S1537592715001206","609-616","Jeffrey C.Isaac","","","","","","","","","","","","","","","","","","","","2255","730"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944158&amp&fulltextType=RA&amp&fileId=S1537592715001218","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Perverse Politics: The Persistence of Mass Imprisonment in the Twenty-first Century","I examine the political consequences of prison development in the United States. I theorize that the prison apparatus not only upholds a system of racial hierarchy and class stratification, but also links the economic stability of lower-class, rural whites to the continued penal confinement of poor, urban minorities. Analysis of an original dataset suggests that local reliance on existing prison infrastructure throughout many economically-depressed rural communities strengthens political support for harsh criminal punishments and militates against reform efforts. Political representatives have powerful interests in protecting rural prison investments, regardless of their actual economic impact in host communities. The evidence indicates that rural prison development contributes to the perceived economic viability and political power of rural areas, while reinforcing forms of punishment that destabilize poor urban neighborhoods and harm politically marginalized populations.' + '","http://dx.doi.org/10.1017/S1537592715001218","618-637","Rebecca U.Thorpe","I examine the political consequences of prison development in the United States. I theorize that the prison apparatus not only upholds a system of racial hierarchy and class stratification, but also links the economic stability of lower-class, rural whites to the continued penal confinement of poor, urban minorities. Analysis of an original dataset suggests that local reliance on existing prison infrastructure throughout many economically-depressed rural communities strengthens political support for harsh criminal punishments and militates against reform efforts. Political representatives have powerful interests in protecting rural prison investments, regardless of their actual economic impact in host communities. The evidence indicates that rural prison development contributes to the perceived economic viability and political power of rural areas, while reinforcing forms of punishment that destabilize poor urban neighborhoods and harm politically marginalized populations.","","","","","","","","","","","","","","","","","","","953","513"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944174&amp&fulltextType=RA&amp&fileId=S153759271500122X","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Taxing the Poor: Incarceration, Poverty Governance, and the Seizure of Family Resources","In the last decades, the American state has radically enlarged the array of policy instruments utilized in today&#8217;s governance of the poor. Most recently, through a process of outright &#8220;seizure,&#8221; the state now exacts revenue from low-income families, partners, and friends of those individuals who in very large numbers cycle in and out of the nation&#8217;s courts, jails, and prisons. In an analysis of legislation, judicial cases, policy regulations, blog, chat-line postings, and survey data, we explore this new form of taxation. In doing so, we endeavor to meet two objectives: The first is to document policies which pressure individuals (mostly men) entangled in the court and prison systems to rely on family members and others (mostly women) who serve as the safety net of last resort. Our second objective is to give voice to an argument not yet well explored in the sizeable incarceration literature: that the government is seizing resources from low-income families to help finance the state&#8217;s own coffers, including the institutions of the carceral state itself. Until now, no form of poverty governance has been depicted as so baldly drawing on family financial support under the pressure of punishment to extract cash resources from the poor. This practice of seizure constitutes the very inversion of welfare for the poor. Instead of serving as a source of support and protection for poor families, the state saps resources from indigent families of loved ones in the criminal justice system in order to fund the state&#8217;s project of poverty governance.' + '","http://dx.doi.org/10.1017/S153759271500122X","638-656","Mary FainsodKatzenstein","In the last decades, the American state has radically enlarged the array of policy instruments utilized in today&#8217;s governance of the poor. Most recently, through a process of outright &#8220;seizure,&#8221; the state now exacts revenue from low-income families, partners, and friends of those individuals who in very large numbers cycle in and out of the nation&#8217;s courts, jails, and prisons. In an analysis of legislation, judicial cases, policy regulations, blog, chat-line postings, and survey data, we explore this new form of taxation. In doing so, we endeavor to meet two objectives: The first is to document policies which pressure individuals (mostly men) entangled in the court and prison systems to rely on family members and others (mostly women) who serve as the safety net of last resort. Our second objective is to give voice to an argument not yet well explored in the sizeable incarceration literature: that the government is seizing resources from low-income families to help finance the state&#8217;s own coffers, including the institutions of the carceral state itself. Until now, no form of poverty governance has been depicted as so baldly drawing on family financial support under the pressure of punishment to extract cash resources from the poor. This practice of seizure constitutes the very inversion of welfare for the poor. Instead of serving as a source of support and protection for poor families, the state saps resources from indigent families of loved ones in the criminal justice system in order to fund the state&#8217;s project of poverty governance.","Maureen R.Waller","In the last decades, the American state has radically enlarged the array of policy instruments utilized in today&#8217;s governance of the poor. Most recently, through a process of outright &#8220;seizure,&#8221; the state now exacts revenue from low-income families, partners, and friends of those individuals who in very large numbers cycle in and out of the nation&#8217;s courts, jails, and prisons. In an analysis of legislation, judicial cases, policy regulations, blog, chat-line postings, and survey data, we explore this new form of taxation. In doing so, we endeavor to meet two objectives: The first is to document policies which pressure individuals (mostly men) entangled in the court and prison systems to rely on family members and others (mostly women) who serve as the safety net of last resort. Our second objective is to give voice to an argument not yet well explored in the sizeable incarceration literature: that the government is seizing resources from low-income families to help finance the state&#8217;s own coffers, including the institutions of the carceral state itself. Until now, no form of poverty governance has been depicted as so baldly drawing on family financial support under the pressure of punishment to extract cash resources from the poor. This practice of seizure constitutes the very inversion of welfare for the poor. Instead of serving as a source of support and protection for poor families, the state saps resources from indigent families of loved ones in the criminal justice system in order to fund the state&#8217;s project of poverty governance.","","","","","","","","","","","","","","","","","975","612"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944179&amp&fulltextType=RA&amp&fileId=S1537592715001231","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","The Rights Revolution in the Age of Obama and Ferguson: Policing, the Rule of Law, and the Elusive Quest for Accountability","Recent political science scholarship examining the institutional features of the rights revolution has highlighted the importance of the private enforcement of civil rights. This article discusses a less well-known line of Supreme Court cases concerning government liability that have undermined effective private enforcement of constitutional rights. I examine the impact of the Court&#8217;s &#8220;procedural assault&#8221; on private civil rights enforcement and possible responses to the recent protests in Ferguson, Missouri, and elsewhere across the country regarding police use of force. After identifying the ways in which the Court has undermined a core strand of the rights revolution, I assess the challenges confronting the Obama administration and civil rights leaders as they respond to these developments.' + '","http://dx.doi.org/10.1017/S1537592715001231","657-679","Lynda G.Dodd","Recent political science scholarship examining the institutional features of the rights revolution has highlighted the importance of the private enforcement of civil rights. This article discusses a less well-known line of Supreme Court cases concerning government liability that have undermined effective private enforcement of constitutional rights. I examine the impact of the Court&#8217;s &#8220;procedural assault&#8221; on private civil rights enforcement and possible responses to the recent protests in Ferguson, Missouri, and elsewhere across the country regarding police use of force. After identifying the ways in which the Court has undermined a core strand of the rights revolution, I assess the challenges confronting the Obama administration and civil rights leaders as they respond to these developments.","","","","","","","","","","","","","","","","","","","766","271"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944184&amp&fulltextType=RA&amp&fileId=S1537592715001243","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Ida B. Wells and “Color Line Justice”: Rethinking Reparations in Feminist Terms","In contrast to sterile forms of apology or the evasions of color-blind political discourse, calls for reparations explicitly link the realization of democratic ideals to a history of antiblack violence and exploitation. I explore three dimensions of Ida B. Wells&#39;s antilynching writings that anticipate and enrich contemporary demands for reparations for slavery and Jim Crow. First, Wells&#39;s commitment to truth-telling, a centerpiece of reparations efforts around the world, models how to criticize received understandings of both past and present and revise them in the service of more democratic ways of life. Second, her gender- and sexuality-conscious analysis of the political and economic causes and effects of antiblack violence adds a dimension that is missing from many reparations arguments. Third, Wells both advocates an active citizenry and demands collective responsibility for the protection of black citizenship; in so doing, she reveals the racial and gendered underpinnings of contemporary disavowals of responsibility for racial justice, dressed up as &#8220;personal responsibility,&#8221; and offers a powerful rebuttal.' + '","http://dx.doi.org/10.1017/S1537592715001243","680-696","LawrieBalfour","In contrast to sterile forms of apology or the evasions of color-blind political discourse, calls for reparations explicitly link the realization of democratic ideals to a history of antiblack violence and exploitation. I explore three dimensions of Ida B. Wells's antilynching writings that anticipate and enrich contemporary demands for reparations for slavery and Jim Crow. First, Wells's commitment to truth-telling, a centerpiece of reparations efforts around the world, models how to criticize received understandings of both past and present and revise them in the service of more democratic ways of life. Second, her gender- and sexuality-conscious analysis of the political and economic causes and effects of antiblack violence adds a dimension that is missing from many reparations arguments. Third, Wells both advocates an active citizenry and demands collective responsibility for the protection of black citizenship; in so doing, she reveals the racial and gendered underpinnings of contemporary disavowals of responsibility for racial justice, dressed up as &#8220;personal responsibility,&#8221; and offers a powerful rebuttal.","","","","","","","","","","","","","","","","","","","448","212"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944204&amp&fulltextType=RA&amp&fileId=S1537592715001255","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Models of Emergency Statebuilding in the United States","Over the last decade, the impact of emergencies on the American state has become the subject of renewed interest. While early literature in the post-9/11 era often overlooked the historical development of crisis governance in the United States, many scholars have begun to uncover the precedents that continue to shape modern emergency management. In an effort to clarify the main analytical assumptions of the existing scholarship, I construct three models of emergency statebuilding: permanent emergency state, national security state, and contract state. The models each share an underlying framework of historical institutionalism, which defines the state as a stabilized material institutional structure that is disrupted by emergency conditions&#8212;exogenous shocks that cannot be incorporated into the normal statebuilding processes or legal order. Yet this perspective is ill-equipped to explain institutional change. I propose discursive institutionalism as an approach that emphasizes how discourse and ideas construct emergencies as objects of government management&#8212;in different ways, at different times. I then illustrate the utility of this perspective by demonstrating the influence of national planning ideas on efforts to prepare the state for emergencies before they occur.' + '","http://dx.doi.org/10.1017/S1537592715001255","697-713","Tyler M.Curley","Over the last decade, the impact of emergencies on the American state has become the subject of renewed interest. While early literature in the post-9/11 era often overlooked the historical development of crisis governance in the United States, many scholars have begun to uncover the precedents that continue to shape modern emergency management. In an effort to clarify the main analytical assumptions of the existing scholarship, I construct three models of emergency statebuilding: permanent emergency state, national security state, and contract state. The models each share an underlying framework of historical institutionalism, which defines the state as a stabilized material institutional structure that is disrupted by emergency conditions&#8212;exogenous shocks that cannot be incorporated into the normal statebuilding processes or legal order. Yet this perspective is ill-equipped to explain institutional change. I propose discursive institutionalism as an approach that emphasizes how discourse and ideas construct emergencies as objects of government management&#8212;in different ways, at different times. I then illustrate the utility of this perspective by demonstrating the influence of national planning ideas on efforts to prepare the state for emergencies before they occur.","","","","","","","","","","","","","","","","","","","273","208"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944190&amp&fulltextType=RA&amp&fileId=S1537592715001267","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Democracy and Education Behind Bars","In this Praxis Reflection, I reflect on the relationship between teaching and imprisonment. I describe a college program at a prison in Jessup, Maryland, and argue that liberal arts-style college classes should be widely available in prisons even as we work to dismantle the current system of mass incarceration.' + '","http://dx.doi.org/10.1017/S1537592715001267","714-721","Joshua A.Miller","In this Praxis Reflection, I reflect on the relationship between teaching and imprisonment. I describe a college program at a prison in Jessup, Maryland, and argue that liberal arts-style college classes should be widely available in prisons even as we work to dismantle the current system of mass incarceration.","","","","","","","","","","","","","","","","","","","298","187"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944210&amp&fulltextType=RA&amp&fileId=S1537592715001279","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Forensic Intelligence and the Deportation Research Clinic: Toward a New Paradigm","Since 2012, the Deportation Research Clinic, part of the Buffett Institute for Global Studies at Northwestern University, has been pursuing research on government misconduct under the rubric of what Jacqueline Stevens calls &#8220;forensic intelligence.&#8221; The Clinic uses law and publicity, including scholarship, to create new realities, which in turn produce new facts and knowledge. Stevens draws on scholarship by S.M. Amadae, Noam Chomsky, Philip Green, Chalmers Johnson, Kenneth Osgood, Ido Oren, Michael Rogin, and Frances Saunders to explain the relation of &#8220;forensic intelligence&#8221; to the &#8220;national intelligence&#8221; paradigm now organizing mainstream political science research. The article concludes by describing how U.S. government and economic elites distort research and teaching priorities, and provides examples from Northwestern University.' + '","http://dx.doi.org/10.1017/S1537592715001279","722-738","JacquelineStevens","Since 2012, the Deportation Research Clinic, part of the Buffett Institute for Global Studies at Northwestern University, has been pursuing research on government misconduct under the rubric of what Jacqueline Stevens calls &#8220;forensic intelligence.&#8221; The Clinic uses law and publicity, including scholarship, to create new realities, which in turn produce new facts and knowledge. Stevens draws on scholarship by S.M. Amadae, Noam Chomsky, Philip Green, Chalmers Johnson, Kenneth Osgood, Ido Oren, Michael Rogin, and Frances Saunders to explain the relation of &#8220;forensic intelligence&#8221; to the &#8220;national intelligence&#8221; paradigm now organizing mainstream political science research. The article concludes by describing how U.S. government and economic elites distort research and teaching priorities, and provides examples from Northwestern University.","","","","","","","","","","","","","","","","","","","338","144"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944216&amp&fulltextType=RA&amp&fileId=S1537592715001280","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Philosophical Hermeneutics and the Politics of Memory","Over at least the past quarter century, observers, historians, and journalists have painted a damning picture of the treatment that African Americans have received from their government and fellow citizens, not only during slavery and the era of segregation but far into the twentieth century. Yet many of these observations and reports have simply been ignored and, although others received some attention for a time, none has become part of the country&#8217;s standard public history. My premise is that the continued failure in the United States to incorporate these observations and reports into its standard history has a profound effect on its political culture. I therefore begin by briefly recalling some aspects of post-Civil War African American history and consider the American antipathy to confronting this history by looking at Charles Mills&#8217;s account of &#8220;white ignorance.&#8221; While some theorists have tried to supplement Mills&#8217;s realist framework with a more sophisticated one indebted to Critical Theory, I move in a different direction, drawing out some of the implications of the distinctive approach known as philosophical hermeneutics. By doing so, I hope to demonstrate how a hermeneutic perspective can contribute to serious discussion among U.S. political scientists and political educators about the links between racial inequality and historical understanding and its absence.' + '","http://dx.doi.org/10.1017/S1537592715001280","739-748","GeorgiaWarnke","Over at least the past quarter century, observers, historians, and journalists have painted a damning picture of the treatment that African Americans have received from their government and fellow citizens, not only during slavery and the era of segregation but far into the twentieth century. Yet many of these observations and reports have simply been ignored and, although others received some attention for a time, none has become part of the country&#8217;s standard public history. My premise is that the continued failure in the United States to incorporate these observations and reports into its standard history has a profound effect on its political culture. I therefore begin by briefly recalling some aspects of post-Civil War African American history and consider the American antipathy to confronting this history by looking at Charles Mills&#8217;s account of &#8220;white ignorance.&#8221; While some theorists have tried to supplement Mills&#8217;s realist framework with a more sophisticated one indebted to Critical Theory, I move in a different direction, drawing out some of the implications of the distinctive approach known as philosophical hermeneutics. By doing so, I hope to demonstrate how a hermeneutic perspective can contribute to serious discussion among U.S. political scientists and political educators about the links between racial inequality and historical understanding and its absence.","","","","","","","","","","","","","","","","","","","236","154"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944196&amp&fulltextType=RV&amp&fileId=S1537592715001292","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Punitive Politics in the United States: The End of an Era?","Keally McBride (<span class='nowrap'><a href='mailto:kdmcbride@usfca.edu'>kdmcbride@usfca.edu</span>) is Professor of Politics and International Studies and Co-Director of the Center for Teaching Excellence at the University of San Francisco.","http://dx.doi.org/10.1017/S1537592715001292","749-753","KeallyMcBride","","","","","","","","","","","","","","","","","","","","294","173"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944242&amp&fulltextType=RV&amp&fileId=S1537592715001309","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Slavery and the Making of American Capitalism","Desmond Jagmohan (<span class='nowrap'><a href='mailto:jagmohan@princeton.edu'>jagmohan@princeton.edu</span>) is a Postdoctoral Research Associate in Politics at Princeton University.","http://dx.doi.org/10.1017/S1537592715001309","754-756","DesmondJagmohan","","","","","","","","","","","","","","","","","","","","464","224"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944222&amp&fulltextType=RV&amp&fileId=S1537592715001310","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Race, Punishment, and Public Opinion","Vincent Hutchings (<span class='nowrap'><a href='mailto:vincenth@umich.edu'>vincenth@umich.edu</span>) is Professor of Political Science at the University of Michigan.","http://dx.doi.org/10.1017/S1537592715001310","757-761","VincentHutchings","","","","","","","","","","","","","","","","","","","","519","429"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=9944228&amp&fulltextType=RV&amp&fileId=S1537592715001322","2015","13","Tue Sep 01 00:00:00 BST 2015","609-928","Police Work: The Centrality of Labor Repression in American Political History","Alex Gourevitch (<span class='nowrap'><a href='mailto:alexgourevitch@gmail.com'>alexgourevitch@gmail.com</span>) is Assistant Professor of Political Science at Brown University.","http://dx.doi.org/10.1017/S1537592715001322","762-773","AlexGourevitch","","","","","","","","","","","","","","","","","","","","445","215"
