article.url, issue.year, issue.volume, issue.date.of.publication, issue.pages, article.title, article.abstract, article.doi, article.pages, author1, institution1, author2, institution2, author3, institution3, author4, institution4, author5, institution5, author6, institution6, author7, institution7, author8, institution8, author9, institution9, author10, institution10, article.abstract.views, article.full.text.views
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5106904&amp&fulltextType=RA&amp&fileId=S0007123408000513","2009","39","Wed Apr 01 00:00:00 BST 2009","225-448","Critical Citizens and Submissive Subjects: Election Losers and Winners in Africa","Elections are thought to bolster legitimacy by providing fair mechanisms for selecting leaders. Survey data from more than 20,000 respondents in twelve African countries demonstrate that in Africa losers of elections are less inclined to trust their political institutions, consent to government authority or feel that voting matters. Contrary to initial expectations, however, losers are more willing than winners to defend their institutions against manipulation by elected officials. Losers in Africa seem critical of their institutions, but nonetheless willing to protect them, while winners seem submissive subjects, granting unconditional support to their current leaders. Finally, losers are much more likely than winners to denounce flawed elections, but losers have additional reasons to doubt the legitimacy of their current institutions.' + '","http://dx.doi.org/10.1017/S0007123408000513","345-366","Devra C. Moehler<a href=#fnast>*","Elections are thought to bolster legitimacy by providing fair mechanisms for selecting leaders. Survey data from more than 20,000 respondents in twelve African countries demonstrate that in Africa losers of elections are less inclined to trust their political institutions, consent to government authority or feel that voting matters. Contrary to initial expectations, however, losers are more willing than winners to defend their institutions against manipulation by elected officials. Losers in Africa seem critical of their institutions, but nonetheless willing to protect them, while winners seem submissive subjects, granting unconditional support to their current leaders. Finally, losers are much more likely than winners to denounce flawed elections, but losers have additional reasons to doubt the legitimacy of their current institutions.","","","","","","","","","","","","","","","","","","","2842","893"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5106980&amp&fulltextType=RA&amp&fileId=S0007123409000726","2009","39","Wed Apr 01 00:00:00 BST 2009","225-448","The Effectiveness of Local Party Campaigns in 2005: Combining Evidence from Campaign Spending and Agent Survey Data","Recently there has been a renewed interest in the role of local campaigns and their effectiveness on increasing turnout and support for political parties. However, there is a long-standing debate over the best way to measure campaign effort. This article advances the current literature by using a latent variable modelling approach to utilize, for the first time, evidence frorvey of agents, official records of campaign spending and individual voter survey data to produce a combined measure of campaign effort. This measure (latent variable) is then used in a structural equation model of party performance to assess the effect of the campaign effort of the three main parties at the 2005 British general election. In terms of both the delivery and effectiveness of campaigns the parties are found to behave in a way consistent with a rational model of party behaviour, though constrained by contextual factors.' + '","http://dx.doi.org/10.1017/S0007123409000726","367-388","Edward Fieldhouse","Recently there has been a renewed interest in the role of local campaigns and their effectiveness on increasing turnout and support for political parties. However, there is a long-standing debate over the best way to measure campaign effort. This article advances the current literature by using a latent variable modelling approach to utilize, for the first time, evidence frorvey of agents, official records of campaign spending and individual voter survey data to produce a combined measure of campaign effort. This measure (latent variable) is then used in a structural equation model of party performance to assess the effect of the campaign effort of the three main parties at the 2005 British general election. In terms of both the delivery and effectiveness of campaigns the parties are found to behave in a way consistent with a rational model of party behaviour, though constrained by contextual factors.","David Cutts<a href=#fnast>*","Recently there has been a renewed interest in the role of local campaigns and their effectiveness on increasing turnout and support for political parties. However, there is a long-standing debate over the best way to measure campaign effort. This article advances the current literature by using a latent variable modelling approach to utilize, for the first time, evidence frorvey of agents, official records of campaign spending and individual voter survey data to produce a combined measure of campaign effort. This measure (latent variable) is then used in a structural equation model of party performance to assess the effect of the campaign effort of the three main parties at the 2005 British general election. In terms of both the delivery and effectiveness of campaigns the parties are found to behave in a way consistent with a rational model of party behaviour, though constrained by contextual factors.","","","","","","","","","","","","","","","","","1728","702"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5106940&amp&fulltextType=RA&amp&fileId=S0007123408000549","2009","39","Wed Apr 01 00:00:00 BST 2009","225-448","Political Decentralization and Inflation: Sub-National Evidence from China","One possible political determinant of macroeconomic instability scholars have explored at length is decentralization, but cross-national research measuring political decentralization in terms of constitutional federalism has produced mixed evidence regarding its effects on inflation. Conceptualizing political decentralization in terms of governing political party decentralization but acknowledging the challenges of cross-national data collection, the authors suggest the utility of a sub-national approach by studying one country under single-party rule. Drawing on provincial-level cross-section time-series data, they find that political decentralization measured as the inverse of central government political control, via the ruling party, over the different provincial governments is positively correlated with provincial inflation in China during 1978&#8211;97. The finding is robust to alternative specifications, expanded year coverage and Granger causality tests.' + '","http://dx.doi.org/10.1017/S0007123408000549","389-412","Yumin Sheng<a href=#fnast>*","One possible political determinant of macroeconomic instability scholars have explored at length is decentralization, but cross-national research measuring political decentralization in terms of constitutional federalism has produced mixed evidence regarding its effects on inflation. Conceptualizing political decentralization in terms of governing political party decentralization but acknowledging the challenges of cross-national data collection, the authors suggest the utility of a sub-national approach by studying one country under single-party rule. Drawing on provincial-level cross-section time-series data, they find that political decentralization measured as the inverse of central government political control, via the ruling party, over the different provincial governments is positively correlated with provincial inflation in China during 1978&#8211;97. The finding is robust to alternative specifications, expanded year coverage and Granger causality tests.","Yasheng Huang","One possible political determinant of macroeconomic instability scholars have explored at length is decentralization, but cross-national research measuring political decentralization in terms of constitutional federalism has produced mixed evidence regarding its effects on inflation. Conceptualizing political decentralization in terms of governing political party decentralization but acknowledging the challenges of cross-national data collection, the authors suggest the utility of a sub-national approach by studying one country under single-party rule. Drawing on provincial-level cross-section time-series data, they find that political decentralization measured as the inverse of central government political control, via the ruling party, over the different provincial governments is positively correlated with provincial inflation in China during 1978&#8211;97. The finding is robust to alternative specifications, expanded year coverage and Granger causality tests.","","","","","","","","","","","","","","","","","2712","1015"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5106892&amp&fulltextType=RA&amp&fileId=S0007123408000501","2009","39","Wed Apr 01 00:00:00 BST 2009","225-448","Review Article: Putting Polarization in Perspective","Scholarly research has demonstrated rather conclusively that American political elites have undergone a marked partisan polarization over the past thirty years. There is less agreement, however, as to whether the American electorate is polarized. This review article evaluates the evidence, causes and consequences of polarization on both the elite and mass levels. A marked difference between the two is found. Elites are polarized by almost any definition, although this state of affairs is quite common historically. In contrast, mass attitudes are now better sorted by party, but generally not polarized. While it is unclear whether this potentially troubling disconnect between centrist mass attitudes and extreme elite preferences has negative policy consequences, it appears that the super-majoritarian nature of the US Senate serves as a bulwark against policy outcomes that are more ideologically extreme than the public would prefer. Moreover, a public more centrist than those who represent it has also at times exerted a moderating influence on recent policies.' + '","http://dx.doi.org/10.1017/S0007123408000501","413-448","Marc J. Hetherington<a href=#fnast>*","Scholarly research has demonstrated rather conclusively that American political elites have undergone a marked partisan polarization over the past thirty years. There is less agreement, however, as to whether the American electorate is polarized. This review article evaluates the evidence, causes and consequences of polarization on both the elite and mass levels. A marked difference between the two is found. Elites are polarized by almost any definition, although this state of affairs is quite common historically. In contrast, mass attitudes are now better sorted by party, but generally not polarized. While it is unclear whether this potentially troubling disconnect between centrist mass attitudes and extreme elite preferences has negative policy consequences, it appears that the super-majoritarian nature of the US Senate serves as a bulwark against policy outcomes that are more ideologically extreme than the public would prefer. Moreover, a public more centrist than those who represent it has also at times exerted a moderating influence on recent policies.","","","","","","","","","","","","","","","","","","","7188","3917"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5106964&amp&fulltextType=RA&amp&fileId=S0007123409000702","2009","39","Wed Apr 01 00:00:00 BST 2009","225-448","JPS volume 39 issue 2 Cover and Front matter","","http://dx.doi.org/10.1017/S0007123409000702","f1-f2","","","","","","","","","","","","","","","","","","","","","476","97"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5106972&amp&fulltextType=RA&amp&fileId=S0007123409000714","2009","39","Wed Apr 01 00:00:00 BST 2009","225-448","JPS volume 39 issue 2 Cover and Back matter","","http://dx.doi.org/10.1017/S0007123409000714","b1-b2","","","","","","","","","","","","","","","","","","","","","507","105"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827108&amp&fulltextType=RA&amp&fileId=S0007123409000672","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","Varieties of Capitalism and Institutional Complementarities in the Political Economy: An Empirical Analysis","This article provides a statistical analysis of core contentions of the &#8216;varieties of capitalism&#8217; perspective on comparative capitalism. The authors construct indices to assess whether patterns of co-ordination in the OECD economies conform to the predictions of the theory and compare the correspondence of institutions across subspheres of the political economy. They test whether institutional complementarities occur across these subspheres by estimating the impact of complementarities in labour relations and corporate governance on growth rates. To assess the durability of varieties of capitalism, they report on the extent of institutional change in the 1980s and 1990s. Powerful interaction effects across institutions in the subspheres of the political economy must be considered if assessments of the economic impact of institutional reform in any one sphere are to be accurate.' + '","http://dx.doi.org/10.1017/S0007123409000672","449-482","Daniel W. Gingerich<a href=#fnast>*","This article provides a statistical analysis of core contentions of the &#8216;varieties of capitalism&#8217; perspective on comparative capitalism. The authors construct indices to assess whether patterns of co-ordination in the OECD economies conform to the predictions of the theory and compare the correspondence of institutions across subspheres of the political economy. They test whether institutional complementarities occur across these subspheres by estimating the impact of complementarities in labour relations and corporate governance on growth rates. To assess the durability of varieties of capitalism, they report on the extent of institutional change in the 1980s and 1990s. Powerful interaction effects across institutions in the subspheres of the political economy must be considered if assessments of the economic impact of institutional reform in any one sphere are to be accurate.","Peter A. Hall","This article provides a statistical analysis of core contentions of the &#8216;varieties of capitalism&#8217; perspective on comparative capitalism. The authors construct indices to assess whether patterns of co-ordination in the OECD economies conform to the predictions of the theory and compare the correspondence of institutions across subspheres of the political economy. They test whether institutional complementarities occur across these subspheres by estimating the impact of complementarities in labour relations and corporate governance on growth rates. To assess the durability of varieties of capitalism, they report on the extent of institutional change in the 1980s and 1990s. Powerful interaction effects across institutions in the subspheres of the political economy must be considered if assessments of the economic impact of institutional reform in any one sphere are to be accurate.","","","","","","","","","","","","","","","","","14325","8664"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827048&amp&fulltextType=RA&amp&fileId=S0007123408000598","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","The Dividends of Diversion: Mature Democracies’ Proclivity to Use Diversionary Force and the Rewards They Reap from It","The diversionary proclivities of democratic and autocratic regimes have been debated in the empirical literature. This new theoretical synthesis on the subject builds upon the insights of the institutional approach, rational choice literature on voting and research on audience costs. It is contended that leaders in mature democracies have more incentive to use diversionary force than leaders in other regimes, and they are more likely to gain domestic political and economic benefits from it. To test this, dynamic generalized method of moments (GMM) models are used to ascertain the reciprocal relationships between domestic political unrest, domestic economic performance and foreign military intervention in 140 countries in 1950&#8211;96. The theory is supported since, collectively, mature democracies are more prone to use diversionary force and to benefit from it than non-democracies. Interesting nuances appear when specific types of presidential or parliamentary democracies are analysed.' + '","http://dx.doi.org/10.1017/S0007123408000598","483-515","Jeffrey Pickering<a href=#fnast>*","The diversionary proclivities of democratic and autocratic regimes have been debated in the empirical literature. This new theoretical synthesis on the subject builds upon the insights of the institutional approach, rational choice literature on voting and research on audience costs. It is contended that leaders in mature democracies have more incentive to use diversionary force than leaders in other regimes, and they are more likely to gain domestic political and economic benefits from it. To test this, dynamic generalized method of moments (GMM) models are used to ascertain the reciprocal relationships between domestic political unrest, domestic economic performance and foreign military intervention in 140 countries in 1950&#8211;96. The theory is supported since, collectively, mature democracies are more prone to use diversionary force and to benefit from it than non-democracies. Interesting nuances appear when specific types of presidential or parliamentary democracies are analysed.","Emizet F. Kisangani","The diversionary proclivities of democratic and autocratic regimes have been debated in the empirical literature. This new theoretical synthesis on the subject builds upon the insights of the institutional approach, rational choice literature on voting and research on audience costs. It is contended that leaders in mature democracies have more incentive to use diversionary force than leaders in other regimes, and they are more likely to gain domestic political and economic benefits from it. To test this, dynamic generalized method of moments (GMM) models are used to ascertain the reciprocal relationships between domestic political unrest, domestic economic performance and foreign military intervention in 140 countries in 1950&#8211;96. The theory is supported since, collectively, mature democracies are more prone to use diversionary force and to benefit from it than non-democracies. Interesting nuances appear when specific types of presidential or parliamentary democracies are analysed.","","","","","","","","","","","","","","","","","1829","481"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827072&amp&fulltextType=RA&amp&fileId=S0007123409000623","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","Perceiving Credible Commitments: How Independent Regulators Shape Elite Perceptions of Regulatory Quality","Numerous recent studies have addressed how the investment choices of firms depend on elite perceptions of the quality of national regulatory regimes. Likewise, other studies show that government structures can help to support credible commitments that protect market mechanisms. The authors provide the first analytic discussion of elite perceptions of national regulatory quality as a function of the independence of regulators in a country&#8217;s political system. Their central claims are that market operations depend on perceptions of regulatory quality and that independent regulators facilitate elite perceptions of regulatory quality because they check actors in domestic political systems. Cross-national statistical evidence suggests that regulatory independence supports elite perceptions of high regulatory quality. This article also provides evidence that regulatory independence is more likely where political competition shapes incentives to intervene in business markets.' + '","http://dx.doi.org/10.1017/S0007123409000623","517-537","Andrew B. Whitford<a href=#fnast>*","Numerous recent studies have addressed how the investment choices of firms depend on elite perceptions of the quality of national regulatory regimes. Likewise, other studies show that government structures can help to support credible commitments that protect market mechanisms. The authors provide the first analytic discussion of elite perceptions of national regulatory quality as a function of the independence of regulators in a country&#8217;s political system. Their central claims are that market operations depend on perceptions of regulatory quality and that independent regulators facilitate elite perceptions of regulatory quality because they check actors in domestic political systems. Cross-national statistical evidence suggests that regulatory independence supports elite perceptions of high regulatory quality. This article also provides evidence that regulatory independence is more likely where political competition shapes incentives to intervene in business markets.","Anthony M. Bertelli","Numerous recent studies have addressed how the investment choices of firms depend on elite perceptions of the quality of national regulatory regimes. Likewise, other studies show that government structures can help to support credible commitments that protect market mechanisms. The authors provide the first analytic discussion of elite perceptions of national regulatory quality as a function of the independence of regulators in a country&#8217;s political system. Their central claims are that market operations depend on perceptions of regulatory quality and that independent regulators facilitate elite perceptions of regulatory quality because they check actors in domestic political systems. Cross-national statistical evidence suggests that regulatory independence supports elite perceptions of high regulatory quality. This article also provides evidence that regulatory independence is more likely where political competition shapes incentives to intervene in business markets.","","","","","","","","","","","","","","","","","2064","549"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827024&amp&fulltextType=RA&amp&fileId=S0007123408000562","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","Policy-Seeking Parties in a Parliamentary Democracy with Proportional Representation: A Valence-Uncertainty Model","A unidimensional spatial model of multiparty parliamentary elections under proportional representation is presented, in which parties project that the median parliamentary party will implement its policy position. The parties are assumed to be uncertain about the electoral impact of valence issues relating to party elites&#8217; images of competence, integrity and charisma. The assumptions of the model, highlighting the importance of the median party in parliament, are consistent with empirical work by McDonald and Budge. Under them, the existence of a Nash equilibrium under quite general concavity conditions is proved and it is shown that parties will moderate their positions when their valence images deteriorate. Computations of party equilibria are reported. The model and its implications for policy-seeking parties with results on vote-seeking parties can be contrasted with that recently reported by Schofield and Sened.' + '","http://dx.doi.org/10.1017/S0007123408000562","539-558","Samuel Merrill III<a href=#fnast>*","A unidimensional spatial model of multiparty parliamentary elections under proportional representation is presented, in which parties project that the median parliamentary party will implement its policy position. The parties are assumed to be uncertain about the electoral impact of valence issues relating to party elites&#8217; images of competence, integrity and charisma. The assumptions of the model, highlighting the importance of the median party in parliament, are consistent with empirical work by McDonald and Budge. Under them, the existence of a Nash equilibrium under quite general concavity conditions is proved and it is shown that parties will moderate their positions when their valence images deteriorate. Computations of party equilibria are reported. The model and its implications for policy-seeking parties with results on vote-seeking parties can be contrasted with that recently reported by Schofield and Sened.","James Adams","A unidimensional spatial model of multiparty parliamentary elections under proportional representation is presented, in which parties project that the median parliamentary party will implement its policy position. The parties are assumed to be uncertain about the electoral impact of valence issues relating to party elites&#8217; images of competence, integrity and charisma. The assumptions of the model, highlighting the importance of the median party in parliament, are consistent with empirical work by McDonald and Budge. Under them, the existence of a Nash equilibrium under quite general concavity conditions is proved and it is shown that parties will moderate their positions when their valence images deteriorate. Computations of party equilibria are reported. The model and its implications for policy-seeking parties with results on vote-seeking parties can be contrasted with that recently reported by Schofield and Sened.","","","","","","","","","","","","","","","","","2321","970"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827060&amp&fulltextType=RA&amp&fileId=S0007123409000611","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","The Contextual Determinants of Whites’ Racial Attitudes in England","How do majority group members in emerging multicultural and multiracial societies respond to the experience of living amidst ethnic diversity? Recent public opinion surveys are analysed to assess the contextual determinants of English whites&#8217; opinions towards ethnic minorities and immigrants. Multilevel analyses reveal that whites&#8217; racial hostility is affected by local ethnic context; however, the direction of this effect depends on which ethnic minority groups reside in the area. Consistent with the contact hypothesis, whites who live in neighbourhoods with relatively large black populations display lower levels of racial hostility than respondents with few black neighbours. However, in line with racial threat theory, residential proximity to Pakistanis and Bangladeshis is associated with more negative attitudes towards ethnic minorities.' + '","http://dx.doi.org/10.1017/S0007123409000611","559-586","Benjamin T. Bowyer<a href=#fnast>*","How do majority group members in emerging multicultural and multiracial societies respond to the experience of living amidst ethnic diversity? Recent public opinion surveys are analysed to assess the contextual determinants of English whites&#8217; opinions towards ethnic minorities and immigrants. Multilevel analyses reveal that whites&#8217; racial hostility is affected by local ethnic context; however, the direction of this effect depends on which ethnic minority groups reside in the area. Consistent with the contact hypothesis, whites who live in neighbourhoods with relatively large black populations display lower levels of racial hostility than respondents with few black neighbours. However, in line with racial threat theory, residential proximity to Pakistanis and Bangladeshis is associated with more negative attitudes towards ethnic minorities.","","","","","","","","","","","","","","","","","","","2234","1287"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827012&amp&fulltextType=RA&amp&fileId=S0007123408000550","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","Gridlock in the Government of the United States: Influence of Divided Government and Veto Players","David Mayhew&#8217;s Divided We Govern significantly challenged the conventional wisdom of the adversarial effect of divided government on government effectiveness in the United States. While the post-Mayhewian literature has been centred on legislative productivity as a measure of gridlock, gridlock is here defined as an &#8216;inability to change policy&#8217;. In this study, the preferences of the legislators, such as the filibuster, override and House median veto players are plotted in Euclidean space. The analysis focuses on the influence of the area of the winset, which is an intersection overlapped by the veto players&#8217; indifference curves. There is a substantial impact of the area of the winset on the change in policy output point, which is measured by the ADA scores and by Poole&#8217;s Mean Winning Coordinate. Yet divided government has marginal or no effect on policy swing. The conclusion is that the preferences of veto players, but not party control of the government, have a substantial impact on gridlock in the United States.' + '","http://dx.doi.org/10.1017/S0007123408000550","587-607","Manabu Saeki<a href=#fnast>*","David Mayhew&#8217;s Divided We Govern significantly challenged the conventional wisdom of the adversarial effect of divided government on government effectiveness in the United States. While the post-Mayhewian literature has been centred on legislative productivity as a measure of gridlock, gridlock is here defined as an &#8216;inability to change policy&#8217;. In this study, the preferences of the legislators, such as the filibuster, override and House median veto players are plotted in Euclidean space. The analysis focuses on the influence of the area of the winset, which is an intersection overlapped by the veto players&#8217; indifference curves. There is a substantial impact of the area of the winset on the change in policy output point, which is measured by the ADA scores and by Poole&#8217;s Mean Winning Coordinate. Yet divided government has marginal or no effect on policy swing. The conclusion is that the preferences of veto players, but not party control of the government, have a substantial impact on gridlock in the United States.","","","","","","","","","","","","","","","","","","","4585","1241"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827084&amp&fulltextType=RA&amp&fileId=S0007123409000647","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","Partisan Dynamics and the Volatility of Presidential Approval","In many areas of political science, scholars have begun to emphasize the dynamics driving the statistical variance of political outcomes as well as those governing changes in the mean. Some recent studies have brought this methodological focus on variance to measures of presidential approval, but no one has yet examined how the effects of traditional explanatory variables (such as major events and war) on the volatility of approval interact with respondents&#8217; partisan predispositions. Using both aggregate approval data and individual-level panel data, this analysis demonstrates that factors reinforcing a group&#8217;s partisan proclivities to support or oppose the president increase the stability of that group&#8217;s support, while developments that conflict with a group&#8217;s partisan predispositions increase the volatility of approval.' + '","http://dx.doi.org/10.1017/S0007123409000647","609-631","Liam Schwartz<a href=#fnast>*","In many areas of political science, scholars have begun to emphasize the dynamics driving the statistical variance of political outcomes as well as those governing changes in the mean. Some recent studies have brought this methodological focus on variance to measures of presidential approval, but no one has yet examined how the effects of traditional explanatory variables (such as major events and war) on the volatility of approval interact with respondents&#8217; partisan predispositions. Using both aggregate approval data and individual-level panel data, this analysis demonstrates that factors reinforcing a group&#8217;s partisan proclivities to support or oppose the president increase the stability of that group&#8217;s support, while developments that conflict with a group&#8217;s partisan predispositions increase the volatility of approval.","Douglas Kriner","In many areas of political science, scholars have begun to emphasize the dynamics driving the statistical variance of political outcomes as well as those governing changes in the mean. Some recent studies have brought this methodological focus on variance to measures of presidential approval, but no one has yet examined how the effects of traditional explanatory variables (such as major events and war) on the volatility of approval interact with respondents&#8217; partisan predispositions. Using both aggregate approval data and individual-level panel data, this analysis demonstrates that factors reinforcing a group&#8217;s partisan proclivities to support or oppose the president increase the stability of that group&#8217;s support, while developments that conflict with a group&#8217;s partisan predispositions increase the volatility of approval.","","","","","","","","","","","","","","","","","2139","483"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827096&amp&fulltextType=RA&amp&fileId=S0007123409000659","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","Partisan Webs: Information Exchange and Party Networks","What is a party? This article presents the argument that rmal party apparatus is only one part of an extended network of interest groups, media, other advocacy organizations and candidates. The authors have measured a portion of this network in the United States systematically by tracking lists of names transferred between political organizations. Two distinct and polarized networks are revealed, which correspond to a more liberal Democratic group and a more conservative Republican group. Formal party organizations, like the Democratic National Committee and the Republican National Committee, tend to receive information within their respective networks, which suggests that other groups serve to funnel information towards the formal party.' + '","http://dx.doi.org/10.1017/S0007123409000659","633-653","Gregory Koger, Seth Masket","What is a party? This article presents the argument that rmal party apparatus is only one part of an extended network of interest groups, media, other advocacy organizations and candidates. The authors have measured a portion of this network in the United States systematically by tracking lists of names transferred between political organizations. Two distinct and polarized networks are revealed, which correspond to a more liberal Democratic group and a more conservative Republican group. Formal party organizations, like the Democratic National Committee and the Republican National Committee, tend to receive information within their respective networks, which suggests that other groups serve to funnel information towards the formal party.","Hans Noel<a href=#fnast>*","What is a party? This article presents the argument that rmal party apparatus is only one part of an extended network of interest groups, media, other advocacy organizations and candidates. The authors have measured a portion of this network in the United States systematically by tracking lists of names transferred between political organizations. Two distinct and polarized networks are revealed, which correspond to a more liberal Democratic group and a more conservative Republican group. Formal party organizations, like the Democratic National Committee and the Republican National Committee, tend to receive information within their respective networks, which suggests that other groups serve to funnel information towards the formal party.","","","","","","","","","","","","","","","","","2331","875"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827036&amp&fulltextType=RA&amp&fileId=S0007123408000574","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","The Impact of Diversity in Informal Social Networks on Tolerance in Japan","Scholars often incorrectly categorize informal social networks as homogeneous and dismiss their potential for exposing members to diverse opinions. Recent research in the United States, however, shows that diversity in informal social networks exists and has a positive influence on political tolerance. Whether exposure to a politically heterogeneous network also increases tolerance in socially homogeneous Japan is tested here. To do this, two new Japanese national sample surveys that utilize name-generator methodology were created and administered to a sample of respondents, as well as a new measure of network political diversity in a multi-party system. Also, an additional type of tolerance, moral tolerance, was tested. The conclusion is that diversity in informal social networks has a positive influence on political and moral tolerance in Japan.' + '","http://dx.doi.org/10.1017/S0007123408000574","655-668","Sean Richey<a href=#fnast>*","Scholars often incorrectly categorize informal social networks as homogeneous and dismiss their potential for exposing members to diverse opinions. Recent research in the United States, however, shows that diversity in informal social networks exists and has a positive influence on political tolerance. Whether exposure to a politically heterogeneous network also increases tolerance in socially homogeneous Japan is tested here. To do this, two new Japanese national sample surveys that utilize name-generator methodology were created and administered to a sample of respondents, as well as a new measure of network political diversity in a multi-party system. Also, an additional type of tolerance, moral tolerance, was tested. The conclusion is that diversity in informal social networks has a positive influence on political and moral tolerance in Japan.","Ken&#8217;ichi Ikeda","Scholars often incorrectly categorize informal social networks as homogeneous and dismiss their potential for exposing members to diverse opinions. Recent research in the United States, however, shows that diversity in informal social networks exists and has a positive influence on political tolerance. Whether exposure to a politically heterogeneous network also increases tolerance in socially homogeneous Japan is tested here. To do this, two new Japanese national sample surveys that utilize name-generator methodology were created and administered to a sample of respondents, as well as a new measure of network political diversity in a multi-party system. Also, an additional type of tolerance, moral tolerance, was tested. The conclusion is that diversity in informal social networks has a positive influence on political and moral tolerance in Japan.","","","","","","","","","","","","","","","","","1999","613"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827120&amp&fulltextType=XX&amp&fileId=S0007123409990032","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","JPS volume 39 issue 3 Cover and Front matter","","http://dx.doi.org/10.1017/S0007123409990032","f1-f2","","","","","","","","","","","","","","","","","","","","","413","90"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=5827128&amp&fulltextType=XX&amp&fileId=S0007123409990044","2009","39","Wed Jul 01 00:00:00 BST 2009","449-668","JPS volume 39 issue 3 Cover and Back matter","","http://dx.doi.org/10.1017/S0007123409990044","b1-b6","","","","","","","","","","","","","","","","","","","","","537","76"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=6296020&amp&fulltextType=RA&amp&fileId=S0007123409000696","2009","39","Thu Oct 01 00:00:00 BST 2009","669-892","How Party Systems Form: Path Dependency and the Institutionalization of the Post-War German Party System","The formation of new party systems involves processes that significantly distinguish them from the transformation of established ones. In new party systems historical legacies matter, timing and sequencing of events have important consequences, and politicians do not just limit themselves to winning votes but employ a wide range of co-ordination strategies (i.e. electoral coalitions, party switching, manipulation of electoral vote-counting procedures) to make votes count more effectively. The literature has identified many of these causal factors individually without, however, thinking systematically about their interactions. This article borrows from recent work on path dependency to analyse such interactions in greater depth and pays closer attention to the distinct temporal dynamics shaping the formation of new party systems.' + '","http://dx.doi.org/10.1017/S0007123409000696","669-697","Marcus Kreuzer<a href=#fnast>*","The formation of new party systems involves processes that significantly distinguish them from the transformation of established ones. In new party systems historical legacies matter, timing and sequencing of events have important consequences, and politicians do not just limit themselves to winning votes but employ a wide range of co-ordination strategies (i.e. electoral coalitions, party switching, manipulation of electoral vote-counting procedures) to make votes count more effectively. The literature has identified many of these causal factors individually without, however, thinking systematically about their interactions. This article borrows from recent work on path dependency to analyse such interactions in greater depth and pays closer attention to the distinct temporal dynamics shaping the formation of new party systems.","","","","","","","","","","","","","","","","","","","2632","1074"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=6296032&amp&fulltextType=RA&amp&fileId=S0007123409000738","2009","39","Thu Oct 01 00:00:00 BST 2009","669-892","Thematization and Collective Positioning in Everyday Political Talk","This piece outlines some of the findings of an exploratory research project into popular forms of identification in the contemporary European context and their implications for projects of transnational integration such as the European Union. Drawing on a series of group interviews conducted with taxi-drivers in Britain, Germany and the Czech Republic, it looks at how political problems are articulated in discussion, how speakers position themselves in relation to these problems, and how this differs according to the topics in question. It is suggested that these routinized discursive practices shape the way speakers make sense of the political world, and in turn the kinds of political association that make sense to them as citizens.' + '","http://dx.doi.org/10.1017/S0007123409000738","699-709","Jonathan White<a href=#fnast>*","This piece outlines some of the findings of an exploratory research project into popular forms of identification in the contemporary European context and their implications for projects of transnational integration such as the European Union. Drawing on a series of group interviews conducted with taxi-drivers in Britain, Germany and the Czech Republic, it looks at how political problems are articulated in discussion, how speakers position themselves in relation to these problems, and how this differs according to the topics in question. It is suggested that these routinized discursive practices shape the way speakers make sense of the political world, and in turn the kinds of political association that make sense to them as citizens.","","","","","","","","","","","","","","","","","","","2197","508"
